FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry,lon,lat
da_papelCarton.fid-7e811540_18cccdec071_-1929,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:48:54.903,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4633290137981385 36.66831345951693),-4.4633290137981385,36.66831345951693
da_papelCarton.fid-7e811540_18cccdec071_-1928,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:49:01.25,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.456740586469153 36.66601443328061),-4.456740586469153,36.66601443328061
da_papelCarton.fid-7e811540_18cccdec071_-1927,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:49:04.253,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.460669637586437 36.667568284135356),-4.460669637586437,36.667568284135356
da_papelCarton.fid-7e811540_18cccdec071_-1926,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-04-01T07:16:32.233,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.474109561247776 36.65752307434087),-4.474109561247776,36.65752307434087
da_papelCarton.fid-7e811540_18cccdec071_-1925,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:49:19.793,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4763983838568535 36.64983409508247),-4.4763983838568535,36.64983409508247
da_papelCarton.fid-7e811540_18cccdec071_-1924,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-01-11T07:33:17.347,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.491032765476047 36.66262151211846),-4.491032765476047,36.66262151211846
da_papelCarton.fid-7e811540_18cccdec071_-1923,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-01-11T07:35:12.73,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.490004146044411 36.66193893352963),-4.490004146044411,36.66193893352963
da_papelCarton.fid-7e811540_18cccdec071_-1922,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-01-11T07:36:24.46,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.487078225139951 36.661136680209516),-4.487078225139951,36.661136680209516
da_papelCarton.fid-7e811540_18cccdec071_-1921,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-04-20T07:02:02.193,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.415303666712065 36.72683401464097),-4.415303666712065,36.72683401464097
da_papelCarton.fid-7e811540_18cccdec071_-1920,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-04-20T06:56:46,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.41533182936501 36.72682084719875),-4.41533182936501,36.72682084719875
da_papelCarton.fid-7e811540_18cccdec071_-191f,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-09-06T09:06:46.54,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.447859131196028 36.72356745002287),-4.447859131196028,36.72356745002287
da_papelCarton.fid-7e811540_18cccdec071_-191e,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-09-06T09:06:46.54,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.447859131196028 36.72356745002287),-4.447859131196028,36.72356745002287
da_papelCarton.fid-7e811540_18cccdec071_-191d,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-08-29T10:04:21.633,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.448228613759508 36.725014551098354),-4.448228613759508,36.725014551098354
da_papelCarton.fid-7e811540_18cccdec071_-191c,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-08-29T10:04:21.633,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.448228613759508 36.725014551098354),-4.448228613759508,36.725014551098354
da_papelCarton.fid-7e811540_18cccdec071_-191b,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-05-22T05:38:49.84,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.450246287442964 36.72628694556584),-4.450246287442964,36.72628694556584
da_papelCarton.fid-7e811540_18cccdec071_-191a,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-05-22T05:38:49.84,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.450246287442964 36.72628694556584),-4.450246287442964,36.72628694556584
da_papelCarton.fid-7e811540_18cccdec071_-1919,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-04-13T07:18:37.173,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.42023315474991 36.72649136494982),-4.42023315474991,36.72649136494982
